chave;data_emissao;cProd;xProd;uCom;qCom;vUnCom;vProd;ncm;cfop;cst;orig;cnpj_emitente;xNome_emitente
29251213609763000267550010001082351144343937;2025-12-24T00:00:00-03:00;MT2066;CADERNO ESP. UNIV CD 1X1 80FL CUTE LIFE 6X4 [CX C/24 UN];CX;1;261.35;261.35;48202000;6101;;0;13609763000267;BAHIA ARTES GRAFICAS LTDA
29251213609763000267550010001082351144343937;2025-12-24T00:00:00-03:00;MT538615;LIVRO BASIC MINHA TABUADA E UM AMOR - 14PAG 6X20 [CX C/120 UN];CX;1;69.67;69.67;49019900;6101;40;0;13609763000267;BAHIA ARTES GRAFICAS LTDA
29251213609763000267550010001082351144343937;2025-12-24T00:00:00-03:00;MT7293;CADERNO ESP. UNIV CD 15X1 240FL 4U 8X2 [CX C/16UN];CX;1;339.33;339.33;48202000;6101;;0;13609763000267;BAHIA ARTES GRAFICAS LTDA
29251213609763000267550010001082351144343937;2025-12-24T00:00:00-03:00;MT1271;CADERNO ESP. 1/4 CD 96FL BEACH 6X5 [CX C/30 UN];CX;1;157.73;157.73;48202000;6101;;0;13609763000267;BAHIA ARTES GRAFICAS LTDA
29251213609763000267550010001082351144343937;2025-12-24T00:00:00-03:00;MT503767;LIVRO CF FUND. TABUADA ENSINO FUNDAMENTAL - 32PAG 4X5[CX C/20 UN];CX;2;96.4;192.8;49019900;6101;40;0;13609763000267;BAHIA ARTES GRAFICAS LTDA
29251213609763000267550010001082351144343937;2025-12-24T00:00:00-03:00;588;LIVRO CF FUND. APRENDENDO A ESCREVER - 64PG 4X5[CX C/20 UN];CX;2;221.02;442.04;49019900;6101;40;0;13609763000267;BAHIA ARTES GRAFICAS LTDA
31250301715468000125550010001192071202505350;2025-03-27T08:56:39-03:00;10590;PLASTIFICACAO A5 154MMX216MM C/ 100 LAMINAS (PVC LAMINACAO);PCT;20;18.7;374;39219090;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250301715468000125550010001192071202505350;2025-03-27T08:56:39-03:00;10613;ADESIVO VINIL HOLOGRAFICO BRANCO A4 20 FLS;PCT;10;27.5;275;39199090;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250301715468000125550010001192071202505350;2025-03-27T08:56:39-03:00;10612;ADESIVO VINIL HOLOGRAFICO TRANSPARENTE A4 20 FLS;PCT;10;27.5;275;39199090;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250301715468000125550010001192071202505350;2025-03-27T08:56:39-03:00;10448;ADESIVO TRANSPARENTE - LEITOSO - A4 120G 10 FLS;PCT;10;20.56;205.6;39199090;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250301715468000125550010001192071202505350;2025-03-27T08:56:39-03:00;10581;ADESIVO VINIL BRANCO A4 120G 10 FLS;PCT;10;12.65;126.5;39199090;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250301715468000125550010001192071202505350;2025-03-27T08:56:39-03:00;10582;ADESIVO VINIL FOSCO BRANCO A4 90G 10 FLS;PCT;10;12.54;125.4;39199090;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250301715468000125550010001192071202505350;2025-03-27T08:56:39-03:00;10059;PAPEL FOTOGRAFICO A4 180G 50 FLS;PCT;200;10.8;2160;48115129;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250301715468000125550010001192071202505350;2025-03-27T08:56:39-03:00;10476;MANTA DE IMA ADESIVADA A4 5 FLS;PCT;10;18.15;181.5;85051990;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250301715468000125550010001192071202505350;2025-03-27T08:56:39-03:00;10485;MANTA DE IMA A4 5 FLS;PCT;10;16.61;166.1;85051990;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250301715468000125550010001192071202505350;2025-03-27T08:56:39-03:00;10565;PAPEL LAMICOTE NOVO ROSE GOLD A4 250G 10 FLS;PCT;10;7.15;71.5;48101489;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250301715468000125550010001192071202505350;2025-03-27T08:56:39-03:00;10603;PAPEL GLITTER METALICO ROSA A4 250G 10 FLS;PCT;10;7.15;71.5;48101489;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250301715468000125550010001192071202505350;2025-03-27T08:56:39-03:00;10586;PLUS PINK LUMI 180G A4 20 FLS;PCT;25;8.81;220.25;48025810;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250301715468000125550010001192071202505350;2025-03-27T08:56:39-03:00;10587;PLUS LILAS LUMI 180G A4 20 FLS;PCT;25;8.81;220.25;48025810;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250301715468000125550010001192071202505350;2025-03-27T08:56:39-03:00;10598;ADESIVO OPALINE FOSCO A4 100 FLS;PCT;10;23;230;48219000;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250301715468000125550010001192071202505350;2025-03-27T08:56:39-03:00;10606;PAPEL GLITTER METALICO AMARELO A4 250G 10 FLS;PCT;10;7.15;71.5;48101489;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250601715468000125550010001218871202570898;2025-06-30T07:52:06-03:00;10590;PLASTIFICACAO A5 154MMX216MM C/ 100 LAMINAS (PVC LAMINACAO);PCT;10;18.7;187;39219090;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250601715468000125550010001218871202570898;2025-06-30T07:52:06-03:00;10480;PLASTIFICACAO A4 220mmX307mm C/ 100 LAMINAS (PVC LAMINACAO);PCT;20;40.69;813.8;39219090;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250601715468000125550010001218871202570898;2025-06-30T07:52:06-03:00;10577;PLASTIFICACAO A3 C/50 LAMINAS 303mmX426mm (PVC LAMINACAO);PCT;10;50.6;506;39219090;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250601715468000125550010001218871202570898;2025-06-30T07:52:06-03:00;10527;PAPEL FOTOGRAFICO ADESIVO A4 130G 50 FLS;PCT;60;17.59;1055.4;48114110;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250601715468000125550010001218871202570898;2025-06-30T07:52:06-03:00;10059;PAPEL FOTOGRAFICO A4 180G 50 FLS;PCT;300;10.8;3240;48115129;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250801715468000125550010001228931202541404;2025-08-14T11:23:58-03:00;10574;PLASTIFICADORA A4 OFF-L01- 220V;UN;12;204.75;2457;84201010;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250801715468000125550010001228931202541404;2025-08-14T11:23:58-03:00;10577;PLASTIFICACAO A3 C/50 LAMINAS 303mmX426mm (PVC LAMINACAO);PCT;10;53.13;531.3;39219090;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250801715468000125550010001228931202541404;2025-08-14T11:23:58-03:00;10527;PAPEL FOTOGRAFICO ADESIVO A4 130G 50 FLS;PCT;60;16;960;48114110;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250801715468000125550010001228931202541404;2025-08-14T11:23:58-03:00;10059;PAPEL FOTOGRAFICO A4 180G 50 FLS;PCT;300;9.99;2997;48115129;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250801715468000125550010001228931202541404;2025-08-14T11:23:58-03:00;10518;PAPEL LAMICOTE OURO A4 250G 10 FLS;PCT;40;5.99;239.6;48101489;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250801715468000125550010001228931202541404;2025-08-14T11:23:58-03:00;10519;PAPEL LAMICOTE PRATA A4 250G 10 FLS;PCT;40;5.99;239.6;48101489;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250801715468000125550010001228931202541404;2025-08-14T11:23:58-03:00;10523;PAPEL LAMICOTE VERMELHO A4 250G 10 FLS;PCT;40;5.99;239.6;48101489;6102;;1;1715468000125;OFF PAPER INDUSTRIA DE PAPEIS ESPECIAIS LTDA
31250810588201000105550030025209781362555508;2025-08-14T10:55:59-03:00;20011647;CARTOES DE VISITA COUCHE 300G VERNIZ UV TOTAL FRENTE;UN;1000;0.07898;78.98;49111090;6949;41;0;10588201000105;ZAP GRAFICA ONLINE LTDA
31250901856241000108550030001449401439817523;2025-09-15T13:25:00-03:00;0685.01.0030;* PORTA DOCUMENTOS AROMAS CHERRY (175 X 0 X 120 MM);UN;30;2.87;86.1;39261000;6101;;0;1856241000108;DELO INDUSTRIA E COMERCIO LTDA
31250901856241000108550030001449401439817523;2025-09-15T13:25:00-03:00;6108.02.0006.E;PASTA SANFONADA A4 AROMAS MORANGO C/12 DIV.;UN;6;18.11;108.66;39261000;6101;;0;1856241000108;DELO INDUSTRIA E COMERCIO LTDA
31250901856241000108550030001449401439817523;2025-09-15T13:25:00-03:00;6108.03.0006.E;PASTA SANFONADA A4 AROMAS BRIGADEIRO C/12 DIV.;UN;6;18.11;108.66;39261000;6101;;0;1856241000108;DELO INDUSTRIA E COMERCIO LTDA
31250901856241000108550030001449401439817523;2025-09-15T13:25:00-03:00;0442.S.0030.E;PASTA ABA ELASTICO A4 FULL COLOR SORTIDA;UN;30;2.73;81.9;39261000;6101;;0;1856241000108;DELO INDUSTRIA E COMERCIO LTDA
31250901856241000108550030001449401439817523;2025-09-15T13:25:00-03:00;0440.S.0050.E;PASTA ABA ELASTICO 1/2 OFICIO FULL COLOR SORTIDA;UN;50;1.9;95;39261000;6101;;0;1856241000108;DELO INDUSTRIA E COMERCIO LTDA
31250901856241000108550030001449401439817523;2025-09-15T13:25:00-03:00;0014.S.0030.E;ENVELOPE COM BOTAO A4 FULL COLOR SORTIDA;UN;30;2.72;81.6;39261000;6101;;0;1856241000108;DELO INDUSTRIA E COMERCIO LTDA
31250901856241000108550030001449401439817523;2025-09-15T13:25:00-03:00;0470.02.0030.E;PASTA ABA ELASTICO A4 AROMAS MORANGO;UN;30;5.81;174.3;39261000;6101;;0;1856241000108;DELO INDUSTRIA E COMERCIO LTDA
31250901856241000108550030001449401439817523;2025-09-15T13:25:00-03:00;0470.01.0030.E;PASTA ABA ELASTICO A4 AROMAS CHERRY;UN;30;5.81;174.3;39261000;6101;;0;1856241000108;DELO INDUSTRIA E COMERCIO LTDA
31250901856241000108550030001449401439817523;2025-09-15T13:25:00-03:00;0246.S.0050.E;PASTA  ABA ELASTICO OFICIO LINHO SERENA SORTIDA;UN;50;2.78;139;39261000;6101;;0;1856241000108;DELO INDUSTRIA E COMERCIO LTDA
31250901856241000108550030001449401439817523;2025-09-15T13:25:00-03:00;0012.SS.0030.E;ENVELOPE COM BOTAO A4 SERENA SORTIDO;UN;30;2.72;81.6;39261000;6101;;0;1856241000108;DELO INDUSTRIA E COMERCIO LTDA
31250901856241000108550030001449401439817523;2025-09-15T13:25:00-03:00;8700.H.0050;KIT P/ DESENHO ESCOLAR 1/2° GRAU POLIPROPILENO FLEXIVEL;UN;50;3.03;151.5;90172000;6101;;0;1856241000108;DELO INDUSTRIA E COMERCIO LTDA
31250901856241000108550030001449401439817523;2025-09-15T13:25:00-03:00;0532.H.0012;QUADRO DE AVISOS OFICIO CRISTAL;UN;12;5.27;63.24;39261000;6101;;0;1856241000108;DELO INDUSTRIA E COMERCIO LTDA
31250901856241000108550030001449401439817523;2025-09-15T13:25:00-03:00;0538.H.0012;QUADRO DE AVISOS A4 RIGIDO;UN;12;12.3;147.6;39261000;6101;;0;1856241000108;DELO INDUSTRIA E COMERCIO LTDA
31250901856241000108550030001449401439817523;2025-09-15T13:25:00-03:00;0533.H.0012;QUADRO DE AVISOS A3 CRISTAL;UN;12;7.43;89.16;39261000;6101;;0;1856241000108;DELO INDUSTRIA E COMERCIO LTDA
31250901856241000108550030001449401439817523;2025-09-15T13:25:00-03:00;6093.H.0006.E;* PASTA SANFONADA OFICIO TOP LINE CRISTAL C/12 DIVISORIAS;UN;6;22.3;133.8;39261000;6101;;0;1856241000108;DELO INDUSTRIA E COMERCIO LTDA
31250901856241000108550030001449401439817523;2025-09-15T13:25:00-03:00;6077.S.0006.E;PASTA SANF.  A4 LINE SORTIDA C/31 DIV.;UN;12;29.45;353.4;39261000;6101;;0;1856241000108;DELO INDUSTRIA E COMERCIO LTDA
31250901856241000108550030001449401439817523;2025-09-15T13:25:00-03:00;6107.S.0012.E;PASTA SANFONADA A4 FULL COLOR SORTIDA 12 DIVISORIAS;UN;12;15.03;180.36;39261000;6101;;0;1856241000108;DELO INDUSTRIA E COMERCIO LTDA
31250901856241000108550030001449401439817523;2025-09-15T13:25:00-03:00;0446.H.0030.E;*PASTA ABA ELASTICO OF. LB 4CM TOP LINE PEROLIZADA CRISTAL;UN;30;6.09;182.7;39261000;6101;;0;1856241000108;DELO INDUSTRIA E COMERCIO LTDA
31250901856241000108550030001449401439817523;2025-09-15T13:25:00-03:00;0446.LP.0030.E;*PASTA ABA ELASTICO OF. LB 4CM TOP LINE PEROLIZADA LILAS;UN;30;6.09;182.7;39261000;6101;;0;1856241000108;DELO INDUSTRIA E COMERCIO LTDA
31250901856241000108550030001449401439817523;2025-09-15T13:25:00-03:00;0272.11.0030.E;PASTA ABA ELASTICO A4 BE CAPY AZUL;UN;30;6.06;181.8;39261000;6101;;0;1856241000108;DELO INDUSTRIA E COMERCIO LTDA
31250910588201000105550030025549231484943817;2025-09-03T23:43:58-03:00;20011648;CARTOES DE VISITA COUCHE 300G LAM FOSCA E VERNIZ LOCALIZADO FRENTE E VERSO - 4x4;UN;1000;0.12098;120.98;49111090;6949;41;0;10588201000105;ZAP GRAFICA ONLINE LTDA
31250910588201000105550030025756941404363948;2025-09-16T23:09:59-03:00;20011648;CARTOES DE VISITA COUCHE 300G LAM FOSCA E VERNIZ LOCALIZADO FRENTE E VERSO - 4x4;UN;1000;0.11865;118.65;49111090;6949;41;0;10588201000105;ZAP GRAFICA ONLINE LTDA
31250910588201000105550030025757511412248565;2025-09-16T23:21:36-03:00;20011648;CARTOES DE VISITA COUCHE 300G LAM FOSCA E VERNIZ LOCALIZADO FRENTE E VERSO - 4x4;UN;1000;0.11865;118.65;49111090;6949;41;0;10588201000105;ZAP GRAFICA ONLINE LTDA
31250910588201000105550030025759761351006826;2025-09-17T00:23:23-03:00;20011648;CARTOES DE VISITA COUCHE 300G LAM FOSCA E VERNIZ LOCALIZADO FRENTE E VERSO - 4x4;UN;1000;0.11866;118.66;49111090;6949;41;0;10588201000105;ZAP GRAFICA ONLINE LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI10001A;CANETA CROWN ATHENAS ESF AZUL (CLIP FUME);PC;1;24;24;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI10001B;CANETA CROWN ATHENAS ESF AZUL (CLIP ROSE);PC;1;24;24;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI10001F;CANETA CROWN ATHENAS ESF FUME (CLIP FUME);PC;1;24;24;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI10001R;CANETA CROWN ATHENAS ESF FUME (CLIP ROSE);PC;1;24;24;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI10001P;CANETA CROWN ATHENAS ESF PRETA (CLIP FUME);PC;1;24;24;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI10001K;CANETA CROWN ATHENAS ESF PRETA (CLIP ROSE);PC;1;24;24;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI12601X;CANETA CROWN CAPRICCI ESF PRETA E PRATA;PC;1;43.5;43.5;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI12601L;CANETA CROWN CAPRICCI ESF ROXO;PC;1;43.5;43.5;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI11008B;CANETA CROWN COOPER ESF BRANCA;PC;1;22;22;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI10044L;CANETA CROWN CRISTAL ESF LILAS;PC;1;32.9;32.9;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI10044N;CANETA CROWN CRISTAL ESF NUDE;PC;1;32.9;32.9;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI10044F;CANETA CROWN CRISTAL ESF ROSA;PC;1;32.9;32.9;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI89699S;CANETA CROWN DREZDEN CONJ ESF + TINT;PC;2;151.3;302.6;96085000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI10089B;CANETA CROWN HAWAI ESF BRANCA;PC;3;9.1;27.3;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI10089C;CANETA CROWN HAWAI ESF CINZA;PC;3;9.1;27.3;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI10089O;CANETA CROWN HAWAI ESF OURO;PC;3;9.1;27.3;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI10089Z;CANETA CROWN HAWAI ESF PINK;PC;3;9.1;27.3;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI10089P;CANETA CROWN HAWAI ESF PRETA;PC;3;9.1;27.3;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI10089F;CANETA CROWN HAWAI ESF ROSA CLARO;PC;3;9.1;27.3;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI10089X;CANETA CROWN HAWAI ESF ROXO;PC;3;9.1;27.3;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI10089V;CANETA CROWN HAWAI ESF VERMELHO;PC;3;9.1;27.3;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI11499A;CANETA CROWN KING COURO ESF AZUL;PC;2;24.95;49.9;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI11499P;CANETA CROWN KING COURO ESF PRETA;PC;2;24.95;49.9;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI18006F;CANETA CROWN METALIC ESF FUME;PC;1;13.4;13.4;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI18006S;CANETA CROWN METALIC ESF PRATA;PC;1;13.4;13.4;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI18006K;CANETA CROWN METALIC ESF ROSA;PC;1;13.4;13.4;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI19122S;CANETA CROWN PRESTIGE ESF PRATA;PC;1;66;66;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI11480O;CANETA CROWN SENSATION ESF PRETA COM DOURADO;PC;1;45.5;45.5;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI10069S;CANETA CROWN SIGMA CHROME ESF PRATA;PC;1;32.4;32.4;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI10068S;CANETA CROWN SIGMA ESF PRATA;PC;1;32.4;32.4;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI10068P;CANETA CROWN SIGMA ESF PRETA;PC;1;32.4;32.4;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI13904S;CANETA CROWN VENETO ESF - PRATA;PC;1;43;43;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI13904X;CANETA CROWN VENETO ESF - PRATA E PRETA;PC;1;43;43;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;DI13904P;CANETA CROWN VENETO ESF - PRETA;PC;1;43;43;96081000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;CA12009A;CARGA ESF CS C/1 BLISTADA CROWN;UN;12;5.8;69.6;96086000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;CA14007A;CARGA ESF PK C/1 BLISTADA CROWN;UN;12;8.4;100.8;96086000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250925108970000306550080000319071706578560;2025-09-16T16:44:26-03:00;CA32222P;CARTUCHO TINT ESPECIAL - C/3 BLISTADO CROWN;UN;12;6.5;78;96086000;6102;;1;25108970000306;CROWN COMERCIO LTDA
31250928080769000186550010000288641341174280;2025-09-02T12:20:00-03:00;23.00005;LIVROS DIGITAIS - EBOOK REGULA;UN;1;19;19;49019900;6108;41;0;28080769000186;Bolt Card Instituicao de Pagamentos LTDA,
31250928080769000186550010000457631643122640;2025-09-10T15:36:00-03:00;23.00005;LIVROS DIGITAIS - EBOOK REGULA;UN;1;19;19;49019900;6108;41;0;28080769000186;Bolt Card Instituicao de Pagamentos LTDA,
31251010588201000105550030026092751753507285;2025-10-07T22:34:20-03:00;20011648;CARTOES DE VISITA COUCHE 300G LAM FOSCA E VERNIZ LOCALIZADO FRENTE E VERSO - 4x4;UN;1000;0.12598;125.98;49111090;6949;41;0;10588201000105;ZAP GRAFICA ONLINE LTDA
31251010588201000105550030026295881313309339;2025-10-21T06:51:16-03:00;20011648;CARTOES DE VISITA COUCHE 300G LAM FOSCA E VERNIZ LOCALIZADO FRENTE E VERSO - 4x4;UN;1000;0.11623;116.23;49111090;6949;41;0;10588201000105;ZAP GRAFICA ONLINE LTDA
31251010588201000105550030026341981602893191;2025-10-23T03:27:31-03:00;20011648;CARTOES DE VISITA COUCHE 300G LAM FOSCA E VERNIZ LOCALIZADO FRENTE E VERSO - 4x4;UN;1000;0.11623;116.23;49111090;6949;41;0;10588201000105;ZAP GRAFICA ONLINE LTDA
31251028080769000186550010000733871489985194;2025-10-27T09:16:00-03:00;23.00005;LIVROS DIGITAIS - EBOOK REGULA;UN;1;19;19;49019900;6108;41;0;28080769000186;Bolt Card Instituicao de Pagamentos LTDA,
31251110588201000105550030026621461316796286;2025-11-10T14:36:41-03:00;20011648;CARTOES DE VISITA COUCHE 300G LAM FOSCA E VERNIZ LOCALIZADO FRENTE E VERSO - 4x4;UN;1000;0.11623;116.23;49111090;6949;41;0;10588201000105;ZAP GRAFICA ONLINE LTDA
31251128080769000186550010001016141457844023;2025-11-18T14:39:00-03:00;23.00005;LIVROS DIGITAIS - EBOOK REGULA;UN;1;19;19;49019900;6108;41;0;28080769000186;Bolt Card Instituicao de Pagamentos LTDA,
31251235297865000146550030000216321665320375;2025-12-16T12:06:16-03:00;40021435;TAGS PADRAO FURO/COUCHE 300G/LAM FOSCA E VERNIZ LOCALIZADO/91X51MM;UN;1000;0.13598;135.98;48211000;6101;;0;35297865000146;J.M EMBALAGENS E BRINDES LTDA
31260201715468000125550010001288011614728680;2026-02-23T14:05:00-03:00;100017;PLASTIFICACAO A4 220MMX307MM C/ 100 LAMINAS (PVC LAMINACAO);PT;50;42.72;2136;39219090;6102;;1;1715468000125;OFF PAPER INDUSTRIA
31260201715468000125550010001288011614728680;2026-02-23T14:05:00-03:00;100012;PAPEL FOTOGRAFICO GLOSSY A4 120G 50 FLS;PT;60;7.97;478.2;48115129;6102;;1;1715468000125;OFF PAPER INDUSTRIA
31260201715468000125550010001288011614728680;2026-02-23T14:05:00-03:00;100001;PAPEL FOTOGRAFICO A4 180G 50 FLS;PT;400;11.34;4536;48115129;6102;;1;1715468000125;OFF PAPER INDUSTRIA
31260201715468000125550010001288011614728680;2026-02-23T14:05:00-03:00;100009;PAPEL FOTOGRAFICO A4 240G 50 FLS;PT;20;13.86;277.2;48115129;6102;;1;1715468000125;OFF PAPER INDUSTRIA
31260201715468000125550010001288011614728680;2026-02-23T14:05:00-03:00;100013;FOTOGRAFICO MATTE FOSCO A4 180G 50 FLS;PT;20;10.4;208;48115129;6102;;1;1715468000125;OFF PAPER INDUSTRIA
31260201715468000125550010001288011614728680;2026-02-23T14:05:00-03:00;100145;PAPEL LAMICOTE OURO A4 250G 10 FLS;PT;240;7.51;1802.4;48101489;6102;;1;1715468000125;OFF PAPER INDUSTRIA
31260201715468000125550010001288011614728680;2026-02-23T14:05:00-03:00;100151;PAPEL LAMICOTE PRETO A4 250G 10 FLS;PT;10;7.51;75.1;48101489;6102;;1;1715468000125;OFF PAPER INDUSTRIA
31260201715468000125550010001288011614728680;2026-02-23T14:05:00-03:00;100054;PAPEL GLITTER IMPRIMIVEL 250G A4 10 FLS;PT;10;7.99;79.9;48101489;6102;;1;1715468000125;OFF PAPER INDUSTRIA
31260201715468000125550010001288011614728680;2026-02-23T14:05:00-03:00;100141;PAPEL NEON PINK A4 180G 20 FLS;PT;20;9.82;196.4;48101489;6102;;1;1715468000125;OFF PAPER INDUSTRIA
31260201715468000125550010001288011614728680;2026-02-23T14:05:00-03:00;100140;PAPEL NEON LARANJA A4 180G 20 FLS;PT;20;9.82;196.4;48101489;6102;;1;1715468000125;OFF PAPER INDUSTRIA
31260201715468000125550010001288011614728680;2026-02-23T14:05:00-03:00;100143;PAPEL NEON ROXO A4 180G 20 FLS;PT;20;9.82;196.4;48101489;6102;;1;1715468000125;OFF PAPER INDUSTRIA
